component_id,timestamp,temperature,vibration,strain,cable_state,age_years,location,wind_speed,humidity,risk_score_true
TOWER_NEW,2018-01-09 00:00:00,5.96,0.0637,77.81,Warning,8,Adjacent_Line,2.7,59.5,0.305
TOWER_NEW,2018-01-09 04:00:00,8.47,0.0549,69.22,Normal,8,Adjacent_Line,9.7,57.9,0.278
TOWER_NEW,2018-01-09 08:00:00,15.08,0.0549,70.65,Warning,8,Adjacent_Line,5.1,50.6,0.337
TOWER_NEW,2018-01-09 12:00:00,18.93,0.0442,67.85,Warning,8,Adjacent_Line,2.4,48.0,0.331
TOWER_NEW,2018-01-09 16:00:00,9.61,0.0174,61.97,Normal,8,Adjacent_Line,6.8,75.3,0.163
TOWER_NEW,2018-01-09 20:00:00,2.06,0.046,64.26,Normal,8,Adjacent_Line,7.7,47.7,0.186
TOWER_NEW,2018-01-10 00:00:00,2.2,0.0482,59.9,Normal,8,Adjacent_Line,3.9,61.2,0.181
TOWER_NEW,2018-01-10 04:00:00,6.75,0.0266,53.01,Normal,8,Adjacent_Line,0.8,66.4,0.14
TOWER_NEW,2018-01-10 08:00:00,10.43,0.039,60.2,Normal,8,Adjacent_Line,7.6,40.0,0.225
TOWER_NEW,2018-01-10 12:00:00,12.49,0.0,56.36,Normal,8,Adjacent_Line,2.2,41.0,0.121
TOWER_NEW,2018-01-10 16:00:00,9.76,0.0025,52.59,Normal,8,Adjacent_Line,2.6,45.8,0.097
TOWER_NEW,2018-01-10 20:00:00,3.72,0.0292,58.34,Normal,8,Adjacent_Line,1.5,64.5,0.137
TOWER_NEW,2018-01-11 00:00:00,-1.5,0.023,55.95,Normal,8,Adjacent_Line,7.1,57.5,0.069
TOWER_NEW,2018-01-11 04:00:00,8.58,0.0529,75.36,Normal,8,Adjacent_Line,3.4,73.1,0.29
TOWER_NEW,2018-01-11 08:00:00,16.17,0.0511,65.77,Warning,8,Adjacent_Line,5.8,51.6,0.322
TOWER_NEW,2018-01-11 12:00:00,14.69,0.0399,62.57,Normal,8,Adjacent_Line,4.6,71.6,0.269
TOWER_NEW,2018-01-11 16:00:00,11.13,0.0319,57.35,Normal,8,Adjacent_Line,3.0,44.4,0.203
TOWER_NEW,2018-01-11 20:00:00,6.63,0.0338,60.91,Normal,8,Adjacent_Line,6.1,57.7,0.181
TOWER_NEW,2018-01-12 00:00:00,1.6,0.0561,68.13,Normal,8,Adjacent_Line,5.7,58.2,0.221
TOWER_NEW,2018-01-12 04:00:00,1.17,0.0083,55.79,Normal,8,Adjacent_Line,5.4,54.5,0.05
TOWER_NEW,2018-01-12 08:00:00,15.73,0.041,60.71,Normal,8,Adjacent_Line,3.4,53.3,0.276
TOWER_NEW,2018-01-12 12:00:00,15.63,0.0347,59.46,Normal,8,Adjacent_Line,8.2,53.7,0.254
TOWER_NEW,2018-01-12 16:00:00,13.1,0.0455,62.01,Normal,8,Adjacent_Line,4.6,62.4,0.27
TOWER_NEW,2018-01-12 20:00:00,9.01,0.0657,71.9,Warning,8,Adjacent_Line,5.4,69.4,0.32
TOWER_NEW,2018-01-13 00:00:00,-2.97,0.0342,53.67,Normal,8,Adjacent_Line,4.7,56.1,0.082
TOWER_NEW,2018-01-13 04:00:00,8.1,0.0577,75.61,Warning,8,Adjacent_Line,5.9,50.2,0.3
TOWER_NEW,2018-01-13 08:00:00,11.57,0.0311,59.53,Normal,8,Adjacent_Line,6.6,74.0,0.211
TOWER_NEW,2018-01-13 12:00:00,19.79,0.0537,67.2,Warning,8,Adjacent_Line,5.2,51.7,0.363
TOWER_NEW,2018-01-13 16:00:00,7.66,0.0118,55.14,Normal,8,Adjacent_Line,5.9,35.1,0.112
TOWER_NEW,2018-01-13 20:00:00,3.91,0.0231,59.79,Normal,8,Adjacent_Line,6.2,74.8,0.125
TOWER_NEW,2018-01-14 00:00:00,-2.2,0.0,57.17,Normal,8,Adjacent_Line,3.9,80.0,-0.029
TOWER_NEW,2018-01-14 04:00:00,14.28,0.1143,97.03,Degradation,8,Adjacent_Line,13.5,68.5,0.568
TOWER_NEW,2018-01-14 08:00:00,12.84,0.0456,66.09,Normal,8,Adjacent_Line,6.7,46.3,0.28
TOWER_NEW,2018-01-14 12:00:00,17.08,0.0146,62.88,Normal,8,Adjacent_Line,6.9,57.9,0.22
TOWER_NEW,2018-01-14 16:00:00,10.52,0.0269,53.79,Normal,8,Adjacent_Line,5.4,82.8,0.174
TOWER_NEW,2018-01-14 20:00:00,1.91,0.0369,63.99,Normal,8,Adjacent_Line,11.4,67.1,0.159
TOWER_NEW,2018-01-15 00:00:00,-2.08,0.0265,61.2,Normal,8,Adjacent_Line,8.3,58.1,0.089
TOWER_NEW,2018-01-15 04:00:00,6.25,0.0618,73.63,Normal,8,Adjacent_Line,6.8,65.6,0.291
TOWER_NEW,2018-01-15 08:00:00,10.2,0.0098,57.49,Normal,8,Adjacent_Line,7.0,39.0,0.134
TOWER_NEW,2018-01-15 12:00:00,15.3,0.0242,52.51,Normal,8,Adjacent_Line,4.2,56.9,0.203
TOWER_NEW,2018-01-15 16:00:00,11.0,0.0039,63.23,Normal,8,Adjacent_Line,7.5,70.8,0.141
TOWER_NEW,2018-01-15 20:00:00,9.82,0.0519,72.61,Normal,8,Adjacent_Line,4.1,78.1,0.29
TOWER_NEW,2018-01-16 00:00:00,-0.67,0.058,77.36,Normal,8,Adjacent_Line,9.7,58.6,0.233
TOWER_NEW,2018-01-16 04:00:00,3.91,0.0455,61.5,Normal,8,Adjacent_Line,2.2,58.2,0.192
TOWER_NEW,2018-01-16 08:00:00,14.4,0.0508,66.82,Warning,8,Adjacent_Line,0.2,56.4,0.309
TOWER_NEW,2018-01-16 12:00:00,12.14,0.0226,61.54,Normal,8,Adjacent_Line,5.1,57.2,0.197
TOWER_NEW,2018-01-16 16:00:00,13.72,0.0486,67.8,Warning,8,Adjacent_Line,8.0,50.7,0.3
TOWER_NEW,2018-01-16 20:00:00,3.44,0.0,58.7,Normal,8,Adjacent_Line,5.8,54.6,0.038
TOWER_NEW,2018-01-17 00:00:00,4.53,0.0504,73.71,Normal,8,Adjacent_Line,5.7,52.5,0.245
TOWER_NEW,2018-01-17 04:00:00,8.5,0.0657,73.36,Warning,8,Adjacent_Line,6.7,62.5,0.32
TOWER_NEW,2018-01-17 08:00:00,12.44,0.0274,55.96,Normal,8,Adjacent_Line,8.2,61.5,0.198
TOWER_NEW,2018-01-17 12:00:00,12.57,0.0185,56.8,Normal,8,Adjacent_Line,6.5,74.3,0.176
TOWER_NEW,2018-01-17 16:00:00,12.49,0.0349,66.46,Normal,8,Adjacent_Line,13.7,61.5,0.248
TOWER_NEW,2018-01-17 20:00:00,2.24,0.0182,55.98,Normal,8,Adjacent_Line,5.5,62.6,0.087
TOWER_NEW,2018-01-18 00:00:00,0.73,0.0403,62.15,Normal,8,Adjacent_Line,3.5,47.3,0.153
TOWER_NEW,2018-01-18 04:00:00,4.84,0.0382,59.84,Normal,8,Adjacent_Line,5.3,65.3,0.175
TOWER_NEW,2018-01-18 08:00:00,16.01,0.0596,75.62,Warning,8,Adjacent_Line,10.5,69.8,0.372
TOWER_NEW,2018-01-18 12:00:00,17.32,0.038,60.34,Normal,8,Adjacent_Line,6.3,71.0,0.28
TOWER_NEW,2018-01-18 16:00:00,11.49,0.0245,60.18,Normal,8,Adjacent_Line,2.3,61.2,0.193
TOWER_NEW,2018-01-18 20:00:00,6.99,0.0524,69.31,Normal,8,Adjacent_Line,8.2,71.7,0.259
TOWER_NEW,2018-01-19 00:00:00,-1.11,0.0229,58.81,Normal,8,Adjacent_Line,3.0,58.9,0.08
TOWER_NEW,2018-01-19 04:00:00,9.5,0.0513,73.78,Normal,8,Adjacent_Line,5.8,48.2,0.289
TOWER_NEW,2018-01-19 08:00:00,11.44,0.0318,58.33,Normal,8,Adjacent_Line,2.7,51.3,0.208
TOWER_NEW,2018-01-19 12:00:00,12.87,0.0,57.89,Normal,8,Adjacent_Line,5.2,54.9,0.115
TOWER_NEW,2018-01-19 16:00:00,15.48,0.045,61.82,Normal,8,Adjacent_Line,6.2,64.1,0.288
TOWER_NEW,2018-01-19 20:00:00,6.57,0.0413,64.8,Normal,8,Adjacent_Line,1.0,64.0,0.212
TOWER_NEW,2018-01-20 00:00:00,5.84,0.059,73.3,Normal,8,Adjacent_Line,6.3,48.9,0.279
TOWER_NEW,2018-01-20 04:00:00,9.42,0.0762,78.55,Warning,8,Adjacent_Line,6.1,59.1,0.371
TOWER_NEW,2018-01-20 08:00:00,19.48,0.0785,85.84,Warning,8,Adjacent_Line,8.5,52.6,0.481
TOWER_NEW,2018-01-20 12:00:00,16.64,0.0035,56.93,Normal,8,Adjacent_Line,5.9,66.7,0.169
TOWER_NEW,2018-01-20 16:00:00,13.72,0.0371,56.77,Normal,8,Adjacent_Line,2.6,77.6,0.238
TOWER_NEW,2018-01-20 20:00:00,6.1,0.0633,76.53,Warning,8,Adjacent_Line,1.7,57.8,0.302
TOWER_NEW,2018-01-21 00:00:00,0.43,0.0552,72.2,Normal,8,Adjacent_Line,9.1,55.0,0.22
TOWER_NEW,2018-01-21 04:00:00,10.8,0.0581,69.77,Warning,8,Adjacent_Line,7.0,46.2,0.308
TOWER_NEW,2018-01-21 08:00:00,13.59,0.0419,67.53,Normal,8,Adjacent_Line,9.4,75.4,0.28
TOWER_NEW,2018-01-21 12:00:00,14.81,0.0036,55.68,Normal,8,Adjacent_Line,4.0,64.4,0.151
TOWER_NEW,2018-01-21 16:00:00,12.74,0.0,58.84,Normal,8,Adjacent_Line,5.1,77.9,0.113
TOWER_NEW,2018-01-21 20:00:00,2.87,0.0021,58.14,Normal,8,Adjacent_Line,4.9,71.2,0.054
TOWER_NEW,2018-01-22 00:00:00,7.54,0.0663,73.25,Warning,8,Adjacent_Line,7.0,67.0,0.313
TOWER_NEW,2018-01-22 04:00:00,6.16,0.0443,70.0,Normal,8,Adjacent_Line,9.4,50.0,0.231
TOWER_NEW,2018-01-22 08:00:00,12.57,0.0325,56.59,Normal,8,Adjacent_Line,5.9,48.5,0.215
TOWER_NEW,2018-01-22 12:00:00,21.2,0.0488,65.01,Warning,8,Adjacent_Line,8.4,37.3,0.355
TOWER_NEW,2018-01-22 16:00:00,10.57,0.0068,55.47,Normal,8,Adjacent_Line,7.0,59.8,0.124
TOWER_NEW,2018-01-22 20:00:00,3.57,0.0497,66.05,Normal,8,Adjacent_Line,9.2,50.6,0.214
TOWER_NEW,2018-01-23 00:00:00,-1.94,0.0209,65.32,Normal,8,Adjacent_Line,9.4,61.6,0.086
TOWER_NEW,2018-01-23 04:00:00,3.84,0.0208,57.17,Normal,8,Adjacent_Line,7.6,61.7,0.111
TOWER_NEW,2018-01-23 08:00:00,20.48,0.0778,79.9,Warning,8,Adjacent_Line,4.9,54.0,0.471
TOWER_NEW,2018-01-23 12:00:00,20.53,0.0498,68.63,Warning,8,Adjacent_Line,5.7,52.4,0.363
TOWER_NEW,2018-01-23 16:00:00,9.13,0.0294,58.12,Normal,8,Adjacent_Line,2.1,63.2,0.182
TOWER_NEW,2018-01-23 20:00:00,3.03,0.0372,61.23,Normal,8,Adjacent_Line,5.4,53.4,0.161
TOWER_NEW,2018-01-24 00:00:00,0.14,0.0136,54.64,Normal,8,Adjacent_Line,5.2,31.5,0.053
TOWER_NEW,2018-01-24 04:00:00,13.61,0.0749,84.43,Warning,8,Adjacent_Line,11.4,59.1,0.419
TOWER_NEW,2018-01-24 08:00:00,16.69,0.055,71.61,Warning,8,Adjacent_Line,3.1,63.8,0.353
TOWER_NEW,2018-01-24 12:00:00,15.63,0.0427,63.12,Normal,8,Adjacent_Line,3.4,54.2,0.287
TOWER_NEW,2018-01-24 16:00:00,12.43,0.0,53.32,Normal,8,Adjacent_Line,4.0,60.3,0.05
TOWER_NEW,2018-01-24 20:00:00,3.69,0.024,55.11,Normal,8,Adjacent_Line,6.7,73.5,0.113
TOWER_NEW,2018-01-25 00:00:00,4.68,0.0609,74.86,Normal,8,Adjacent_Line,10.7,54.5,0.279
TOWER_NEW,2018-01-25 04:00:00,8.66,0.0457,60.92,Normal,8,Adjacent_Line,5.1,63.6,0.231
TOWER_NEW,2018-01-25 08:00:00,16.95,0.0517,66.87,Warning,8,Adjacent_Line,7.4,81.8,0.333
TOWER_NEW,2018-01-25 12:00:00,27.86,0.0999,95.5,Degradation,8,Adjacent_Line,6.2,69.3,0.637
TOWER_NEW,2018-01-25 16:00:00,12.22,0.0172,53.13,Normal,8,Adjacent_Line,5.3,52.4,0.16
TOWER_NEW,2018-01-25 20:00:00,7.68,0.0589,70.1,Normal,8,Adjacent_Line,15.3,70.9,0.285
TOWER_NEW,2018-01-26 00:00:00,3.23,0.0553,66.75,Normal,8,Adjacent_Line,6.0,51.0,0.228
TOWER_NEW,2018-01-26 04:00:00,4.36,0.0403,64.26,Normal,8,Adjacent_Line,9.1,78.8,0.189
TOWER_NEW,2018-01-26 08:00:00,15.45,0.0445,65.4,Normal,8,Adjacent_Line,7.7,59.2,0.297
TOWER_NEW,2018-01-26 12:00:00,21.52,0.0688,77.16,Warning,8,Adjacent_Line,3.6,62.6,0.447
TOWER_NEW,2018-01-26 16:00:00,13.3,0.0154,58.76,Normal,8,Adjacent_Line,6.0,52.6,0.179
TOWER_NEW,2018-01-26 20:00:00,5.94,0.0325,57.36,Normal,8,Adjacent_Line,5.0,60.5,0.162
TOWER_NEW,2018-01-27 00:00:00,2.13,0.045,64.24,Normal,8,Adjacent_Line,3.7,51.8,0.184
TOWER_NEW,2018-01-27 04:00:00,10.28,0.0618,74.0,Warning,8,Adjacent_Line,4.7,71.7,0.325
TOWER_NEW,2018-01-27 08:00:00,16.08,0.0509,67.14,Warning,8,Adjacent_Line,4.5,48.8,0.324
TOWER_NEW,2018-01-27 12:00:00,14.86,0.0236,57.08,Normal,8,Adjacent_Line,5.0,48.3,0.21
TOWER_NEW,2018-01-27 16:00:00,15.51,0.0425,67.48,Normal,8,Adjacent_Line,5.6,63.6,0.297
TOWER_NEW,2018-01-27 20:00:00,2.4,0.0256,56.33,Normal,8,Adjacent_Line,5.7,58.2,0.11
TOWER_NEW,2018-01-28 00:00:00,3.88,0.0635,68.57,Normal,8,Adjacent_Line,7.4,36.9,0.262
TOWER_NEW,2018-01-28 04:00:00,5.19,0.0,56.31,Normal,8,Adjacent_Line,4.5,64.5,0.032
TOWER_NEW,2018-01-28 08:00:00,21.9,0.0787,81.85,Warning,8,Adjacent_Line,6.6,76.5,0.491
TOWER_NEW,2018-01-28 12:00:00,16.39,0.0424,64.2,Normal,8,Adjacent_Line,4.0,44.3,0.295
TOWER_NEW,2018-01-28 16:00:00,11.73,0.0309,58.46,Normal,8,Adjacent_Line,3.8,51.7,0.209
TOWER_NEW,2018-01-28 20:00:00,5.55,0.0,58.26,Normal,8,Adjacent_Line,2.1,47.6,0.011
TOWER_NEW,2018-01-29 00:00:00,-1.54,0.0299,62.06,Normal,8,Adjacent_Line,7.5,66.3,0.105
TOWER_NEW,2018-01-29 04:00:00,2.47,0.0313,56.9,Normal,8,Adjacent_Line,6.0,46.9,0.128
TOWER_NEW,2018-01-29 08:00:00,14.17,0.0367,64.66,Normal,8,Adjacent_Line,7.9,62.8,0.262
TOWER_NEW,2018-01-29 12:00:00,19.86,0.0484,73.44,Warning,8,Adjacent_Line,5.6,42.0,0.367
TOWER_NEW,2018-01-29 16:00:00,18.64,0.0569,66.51,Warning,8,Adjacent_Line,3.1,51.6,0.36
TOWER_NEW,2018-01-29 20:00:00,4.59,0.0421,65.75,Normal,8,Adjacent_Line,8.1,60.9,0.2
TOWER_NEW,2018-01-30 00:00:00,6.25,0.049,75.2,Normal,8,Adjacent_Line,5.7,63.0,0.26
TOWER_NEW,2018-01-30 04:00:00,16.02,0.0921,84.82,Warning,8,Adjacent_Line,8.2,54.0,0.487
TOWER_NEW,2018-01-30 08:00:00,17.0,0.0533,69.21,Warning,8,Adjacent_Line,2.6,56.8,0.344
TOWER_NEW,2018-01-30 12:00:00,18.46,0.0294,54.27,Normal,8,Adjacent_Line,5.6,55.1,0.249
TOWER_NEW,2018-01-30 16:00:00,13.89,0.001,54.1,Normal,8,Adjacent_Line,5.0,65.8,0.131
TOWER_NEW,2018-01-30 20:00:00,5.89,0.0113,56.18,Normal,8,Adjacent_Line,5.1,48.5,0.099
TOWER_NEW,2018-01-31 00:00:00,7.18,0.0589,68.32,Normal,8,Adjacent_Line,7.0,55.0,0.276
TOWER_NEW,2018-01-31 04:00:00,6.81,0.0443,65.74,Normal,8,Adjacent_Line,3.3,48.5,0.225
TOWER_NEW,2018-01-31 08:00:00,12.77,0.0,57.71,Normal,8,Adjacent_Line,9.4,66.7,0.092
TOWER_NEW,2018-01-31 12:00:00,19.2,0.0118,63.35,Normal,8,Adjacent_Line,2.2,70.9,0.231
TOWER_NEW,2018-01-31 16:00:00,13.51,0.0489,67.68,Normal,8,Adjacent_Line,7.2,68.0,0.299
TOWER_NEW,2018-01-31 20:00:00,5.01,0.0255,57.71,Normal,8,Adjacent_Line,10.0,53.8,0.135
TOWER_NEW,2018-02-01 00:00:00,4.19,0.0519,69.65,Normal,8,Adjacent_Line,8.7,37.4,0.235
TOWER_NEW,2018-02-01 04:00:00,9.71,0.0619,73.1,Warning,8,Adjacent_Line,3.3,60.8,0.318
TOWER_NEW,2018-02-01 08:00:00,22.27,0.0915,94.73,Degradation,8,Adjacent_Line,5.5,55.2,0.565
TOWER_NEW,2018-02-01 12:00:00,19.96,0.0376,65.5,Warning,8,Adjacent_Line,4.8,53.7,0.315
TOWER_NEW,2018-02-01 16:00:00,13.55,0.0278,59.27,Normal,8,Adjacent_Line,5.0,68.3,0.217
TOWER_NEW,2018-02-01 20:00:00,10.37,0.0539,71.82,Normal,8,Adjacent_Line,2.9,43.5,0.298
TOWER_NEW,2018-02-02 00:00:00,-0.24,0.0349,55.54,Normal,8,Adjacent_Line,5.4,83.3,0.112
TOWER_NEW,2018-02-02 04:00:00,6.45,0.0169,59.84,Normal,8,Adjacent_Line,6.3,45.1,0.13
TOWER_NEW,2018-02-02 08:00:00,18.29,0.0559,64.09,Warning,8,Adjacent_Line,9.6,68.0,0.348
TOWER_NEW,2018-02-02 12:00:00,15.77,0.028,62.62,Normal,8,Adjacent_Line,6.3,47.6,0.246
TOWER_NEW,2018-02-02 16:00:00,18.33,0.059,65.61,Warning,8,Adjacent_Line,10.6,41.6,0.361
TOWER_NEW,2018-02-02 20:00:00,6.33,0.0338,60.72,Normal,8,Adjacent_Line,4.9,48.6,0.178
TOWER_NEW,2018-02-03 00:00:00,3.26,0.037,65.36,Normal,8,Adjacent_Line,6.2,64.9,0.174
TOWER_NEW,2018-02-03 04:00:00,13.23,0.0592,69.34,Warning,8,Adjacent_Line,2.6,60.6,0.33
TOWER_NEW,2018-02-03 08:00:00,13.86,0.0125,60.76,Normal,8,Adjacent_Line,2.6,39.7,0.182
TOWER_NEW,2018-02-03 12:00:00,19.76,0.0428,65.1,Warning,8,Adjacent_Line,10.3,34.5,0.327
TOWER_NEW,2018-02-03 16:00:00,14.13,0.0365,59.84,Normal,8,Adjacent_Line,5.5,52.3,0.248
TOWER_NEW,2018-02-03 20:00:00,11.9,0.0677,76.67,Warning,8,Adjacent_Line,9.1,46.5,0.363
TOWER_NEW,2018-02-04 00:00:00,6.09,0.057,77.98,Normal,8,Adjacent_Line,6.5,62.7,0.288
TOWER_NEW,2018-02-04 04:00:00,14.2,0.0698,84.38,Warning,8,Adjacent_Line,6.5,44.8,0.409
TOWER_NEW,2018-02-04 08:00:00,13.01,0.0323,61.52,Normal,8,Adjacent_Line,1.8,48.9,0.232
TOWER_NEW,2018-02-04 12:00:00,19.2,0.0328,57.72,Normal,8,Adjacent_Line,6.7,53.3,0.274
TOWER_NEW,2018-02-04 16:00:00,13.75,0.0258,51.98,Normal,8,Adjacent_Line,6.9,47.8,0.193
TOWER_NEW,2018-02-04 20:00:00,8.38,0.0258,60.46,Normal,8,Adjacent_Line,5.0,55.7,0.172
TOWER_NEW,2018-02-05 00:00:00,5.28,0.0498,62.3,Normal,8,Adjacent_Line,8.4,74.0,0.218
TOWER_NEW,2018-02-05 04:00:00,17.03,0.0848,86.95,Warning,8,Adjacent_Line,13.0,48.8,0.482
TOWER_NEW,2018-02-05 08:00:00,20.56,0.0608,74.35,Warning,8,Adjacent_Line,7.5,50.9,0.409
TOWER_NEW,2018-02-05 12:00:00,16.03,0.0,57.86,Normal,8,Adjacent_Line,4.2,55.0,0.155
TOWER_NEW,2018-02-05 16:00:00,14.33,0.0109,57.21,Normal,8,Adjacent_Line,8.1,45.2,0.171
TOWER_NEW,2018-02-05 20:00:00,10.69,0.058,74.35,Warning,8,Adjacent_Line,5.2,56.0,0.319
TOWER_NEW,2018-02-06 00:00:00,9.04,0.0731,73.92,Warning,8,Adjacent_Line,5.2,61.0,0.346
TOWER_NEW,2018-02-06 04:00:00,5.91,0.0381,61.83,Normal,8,Adjacent_Line,6.4,51.1,0.189
TOWER_NEW,2018-02-06 08:00:00,22.5,0.0643,81.51,Warning,8,Adjacent_Line,3.9,44.8,0.455
TOWER_NEW,2018-02-06 12:00:00,19.41,0.0252,61.06,Normal,8,Adjacent_Line,4.7,66.1,0.264
TOWER_NEW,2018-02-06 16:00:00,14.97,0.0361,56.73,Normal,8,Adjacent_Line,7.6,44.3,0.245
TOWER_NEW,2018-02-06 20:00:00,5.54,0.0268,56.01,Normal,8,Adjacent_Line,7.9,43.7,0.139
TOWER_NEW,2018-02-07 00:00:00,2.9,0.0102,56.17,Normal,8,Adjacent_Line,4.7,60.4,0.071
TOWER_NEW,2018-02-07 04:00:00,14.25,0.07,73.54,Warning,8,Adjacent_Line,6.4,63.8,0.38
TOWER_NEW,2018-02-07 08:00:00,13.71,0.029,54.19,Normal,8,Adjacent_Line,3.0,44.8,0.208
TOWER_NEW,2018-02-07 12:00:00,27.09,0.0725,84.53,Degradation,8,Adjacent_Line,6.5,45.4,0.524
TOWER_NEW,2018-02-07 16:00:00,14.0,0.0334,57.37,Normal,8,Adjacent_Line,6.1,73.5,0.231
TOWER_NEW,2018-02-07 20:00:00,4.33,0.0,53.69,Normal,8,Adjacent_Line,3.7,59.2,0.024
TOWER_NEW,2018-02-08 00:00:00,8.44,0.0577,70.87,Normal,8,Adjacent_Line,5.2,51.4,0.29
TOWER_NEW,2018-02-08 04:00:00,11.67,0.0606,77.9,Warning,8,Adjacent_Line,7.1,78.4,0.344
TOWER_NEW,2018-02-08 08:00:00,16.28,0.0496,63.58,Warning,8,Adjacent_Line,4.7,60.6,0.312
TOWER_NEW,2018-02-08 12:00:00,17.87,0.0325,62.68,Normal,8,Adjacent_Line,6.5,61.7,0.276
TOWER_NEW,2018-02-08 16:00:00,14.49,0.0,58.26,Normal,8,Adjacent_Line,1.3,62.8,0.144
TOWER_NEW,2018-02-08 20:00:00,6.31,0.034,60.94,Normal,8,Adjacent_Line,9.2,58.9,0.179
TOWER_NEW,2018-02-09 00:00:00,5.13,0.0231,59.06,Normal,8,Adjacent_Line,7.1,53.3,0.133
TOWER_NEW,2018-02-09 04:00:00,6.18,0.0339,58.25,Normal,8,Adjacent_Line,4.3,62.0,0.17
TOWER_NEW,2018-02-09 08:00:00,18.83,0.0468,64.54,Warning,8,Adjacent_Line,3.5,57.3,0.329
TOWER_NEW,2018-02-09 12:00:00,21.45,0.019,56.96,Normal,8,Adjacent_Line,1.6,33.3,0.252
TOWER_NEW,2018-02-09 16:00:00,16.37,0.025,53.53,Normal,8,Adjacent_Line,11.1,61.9,0.217
TOWER_NEW,2018-02-09 20:00:00,7.22,0.0325,58.56,Normal,8,Adjacent_Line,4.3,60.1,0.175
TOWER_NEW,2018-02-10 00:00:00,2.35,0.0407,61.41,Normal,8,Adjacent_Line,5.6,50.6,0.166
TOWER_NEW,2018-02-10 04:00:00,9.58,0.0382,59.35,Normal,8,Adjacent_Line,8.7,39.2,0.213
TOWER_NEW,2018-02-10 08:00:00,15.42,0.0472,59.35,Normal,8,Adjacent_Line,6.3,64.9,0.287
TOWER_NEW,2018-02-10 12:00:00,19.12,0.024,59.42,Normal,8,Adjacent_Line,3.5,74.2,0.254
TOWER_NEW,2018-02-10 16:00:00,17.78,0.0408,58.5,Normal,8,Adjacent_Line,6.7,63.5,0.286
TOWER_NEW,2018-02-10 20:00:00,6.17,0.0095,59.38,Normal,8,Adjacent_Line,3.1,46.4,0.105
TOWER_NEW,2018-02-11 00:00:00,9.8,0.0767,82.13,Warning,8,Adjacent_Line,3.9,51.4,0.385
TOWER_NEW,2018-02-11 04:00:00,15.16,0.0663,75.44,Warning,8,Adjacent_Line,8.4,59.3,0.383
TOWER_NEW,2018-02-11 08:00:00,17.69,0.0431,65.9,Warning,8,Adjacent_Line,8.6,60.1,0.313
TOWER_NEW,2018-02-11 12:00:00,20.55,0.0285,61.64,Normal,8,Adjacent_Line,3.2,41.5,0.284
TOWER_NEW,2018-02-11 16:00:00,15.39,0.0125,57.1,Normal,8,Adjacent_Line,7.2,54.0,0.184
TOWER_NEW,2018-02-11 20:00:00,6.14,0.0104,51.36,Normal,8,Adjacent_Line,8.5,69.5,0.085
TOWER_NEW,2018-02-12 00:00:00,6.98,0.0609,77.66,Warning,8,Adjacent_Line,9.0,50.4,0.305
TOWER_NEW,2018-02-12 04:00:00,10.87,0.0412,66.98,Normal,8,Adjacent_Line,3.3,59.1,0.254
TOWER_NEW,2018-02-12 08:00:00,17.54,0.0524,71.46,Warning,8,Adjacent_Line,8.2,53.5,0.353
TOWER_NEW,2018-02-12 12:00:00,21.48,0.0462,71.39,Warning,8,Adjacent_Line,9.3,36.7,0.368
TOWER_NEW,2018-02-12 16:00:00,20.64,0.0597,77.35,Warning,8,Adjacent_Line,2.3,60.2,0.415
TOWER_NEW,2018-02-12 20:00:00,5.04,0.0117,54.85,Normal,8,Adjacent_Line,4.6,61.8,0.089
TOWER_NEW,2018-02-13 00:00:00,3.76,0.0423,59.59,Normal,8,Adjacent_Line,4.9,60.0,0.177
TOWER_NEW,2018-02-13 04:00:00,8.29,0.0191,53.75,Normal,8,Adjacent_Line,4.2,55.6,0.134
TOWER_NEW,2018-02-13 08:00:00,26.4,0.0979,99.7,Degradation,8,Adjacent_Line,6.7,42.7,0.631
TOWER_NEW,2018-02-13 12:00:00,19.52,0.025,56.01,Normal,8,Adjacent_Line,6.8,67.7,0.25
TOWER_NEW,2018-02-13 16:00:00,15.83,0.0298,56.32,Normal,8,Adjacent_Line,5.7,50.4,0.234
TOWER_NEW,2018-02-13 20:00:00,8.95,0.0242,58.41,Normal,8,Adjacent_Line,5.8,61.0,0.166
TOWER_NEW,2018-02-14 00:00:00,4.21,0.0,53.45,Normal,8,Adjacent_Line,10.0,48.6,0.016
TOWER_NEW,2018-02-14 04:00:00,13.98,0.055,66.52,Warning,8,Adjacent_Line,5.5,64.7,0.317
TOWER_NEW,2018-02-14 08:00:00,18.43,0.0447,64.6,Warning,8,Adjacent_Line,7.2,57.6,0.32
TOWER_NEW,2018-02-14 12:00:00,20.41,0.0439,66.63,Warning,8,Adjacent_Line,7.3,42.5,0.34
TOWER_NEW,2018-02-14 16:00:00,14.37,0.0008,61.81,Normal,8,Adjacent_Line,8.4,51.7,0.156
TOWER_NEW,2018-02-14 20:00:00,10.01,0.0388,65.45,Normal,8,Adjacent_Line,3.8,47.2,0.235
TOWER_NEW,2018-02-15 00:00:00,7.12,0.0439,66.12,Normal,8,Adjacent_Line,2.5,31.4,0.227
TOWER_NEW,2018-02-15 04:00:00,9.47,0.0465,70.7,Normal,8,Adjacent_Line,6.3,57.6,0.267
TOWER_NEW,2018-02-15 08:00:00,20.89,0.0562,72.34,Warning,8,Adjacent_Line,4.0,49.6,0.394
