component_id,timestamp,temperature,vibration,strain,cable_state,age_years,location,wind_speed,humidity,risk_score_true
INSULATOR_30YO,2017-05-28 08:00:00,41.17,0.0777,106.0,Degradation,30,Pulga_Line,1.1,39.3,0.551
INSULATOR_30YO,2017-05-28 12:00:00,45.29,0.0874,105.14,Degradation,30,Pulga_Line,11.4,43.6,0.597
INSULATOR_30YO,2017-05-28 16:00:00,42.53,0.0243,93.57,Warning,30,Pulga_Line,6.8,48.1,0.464
INSULATOR_30YO,2017-05-28 20:00:00,36.11,0.0704,93.1,Warning,30,Pulga_Line,9.6,10.0,0.474
INSULATOR_30YO,2017-05-29 00:00:00,33.48,0.0995,99.75,Degradation,30,Pulga_Line,6.7,37.7,0.505
INSULATOR_30YO,2017-05-29 04:00:00,39.61,0.1461,120.4,Degradation,30,Pulga_Line,6.9,28.1,0.66
INSULATOR_30YO,2017-05-29 08:00:00,44.38,0.1123,112.92,Degradation,30,Pulga_Line,6.3,50.9,0.639
INSULATOR_30YO,2017-05-29 12:00:00,47.31,0.0908,107.56,Degradation,30,Pulga_Line,5.3,31.4,0.623
INSULATOR_30YO,2017-05-29 16:00:00,41.53,0.0263,93.06,Warning,30,Pulga_Line,5.3,32.5,0.457
INSULATOR_30YO,2017-05-29 20:00:00,28.96,0.0468,90.59,Warning,30,Pulga_Line,5.5,37.0,0.376
INSULATOR_30YO,2017-05-30 00:00:00,28.07,0.0404,89.91,Warning,30,Pulga_Line,4.7,25.6,0.359
INSULATOR_30YO,2017-05-30 04:00:00,34.56,0.1169,101.67,Degradation,30,Pulga_Line,5.9,32.7,0.542
INSULATOR_30YO,2017-05-30 08:00:00,44.04,0.1109,109.87,Degradation,30,Pulga_Line,5.8,26.9,0.628
INSULATOR_30YO,2017-05-30 12:00:00,44.85,0.0669,97.05,Degradation,30,Pulga_Line,7.6,29.7,0.549
INSULATOR_30YO,2017-05-30 16:00:00,44.14,0.096,106.62,Degradation,30,Pulga_Line,5.5,34.6,0.602
INSULATOR_30YO,2017-05-30 20:00:00,31.84,0.0741,97.45,Warning,30,Pulga_Line,6.0,21.3,0.451
INSULATOR_30YO,2017-05-31 00:00:00,27.95,0.0524,88.69,Warning,30,Pulga_Line,6.1,29.2,0.372
INSULATOR_30YO,2017-05-31 04:00:00,37.09,0.1112,102.23,Degradation,30,Pulga_Line,7.6,17.9,0.556
INSULATOR_30YO,2017-05-31 08:00:00,48.64,0.1291,120.89,Degradation,30,Pulga_Line,5.9,26.8,0.713
INSULATOR_30YO,2017-05-31 12:00:00,44.96,0.0793,101.09,Degradation,30,Pulga_Line,7.5,36.7,0.575
INSULATOR_30YO,2017-05-31 16:00:00,44.55,0.0875,101.5,Degradation,30,Pulga_Line,8.3,26.9,0.584
INSULATOR_30YO,2017-05-31 20:00:00,35.25,0.069,95.08,Warning,30,Pulga_Line,6.2,10.0,0.468
INSULATOR_30YO,2017-06-01 00:00:00,29.9,0.0828,98.99,Warning,30,Pulga_Line,9.2,48.7,0.45
INSULATOR_30YO,2017-06-01 04:00:00,34.71,0.0867,99.73,Warning,30,Pulga_Line,7.5,55.6,0.497
INSULATOR_30YO,2017-06-01 08:00:00,44.46,0.0965,104.75,Degradation,30,Pulga_Line,6.1,44.4,0.602
INSULATOR_30YO,2017-06-01 12:00:00,47.67,0.0735,98.31,Degradation,30,Pulga_Line,5.0,24.3,0.584
INSULATOR_30YO,2017-06-01 16:00:00,44.92,0.0775,97.33,Degradation,30,Pulga_Line,7.6,25.5,0.565
INSULATOR_30YO,2017-06-01 20:00:00,31.48,0.0454,90.99,Warning,30,Pulga_Line,11.4,31.6,0.396
INSULATOR_30YO,2017-06-02 00:00:00,28.04,0.0682,89.41,Warning,30,Pulga_Line,6.1,25.4,0.396
INSULATOR_30YO,2017-06-02 04:00:00,35.79,0.1219,102.98,Degradation,30,Pulga_Line,6.8,36.2,0.561
INSULATOR_30YO,2017-06-02 08:00:00,47.27,0.1431,118.3,Degradation,30,Pulga_Line,5.3,32.3,0.716
INSULATOR_30YO,2017-06-02 12:00:00,46.73,0.0802,104.25,Degradation,30,Pulga_Line,5.3,45.1,0.597
INSULATOR_30YO,2017-06-02 16:00:00,43.56,0.1045,105.9,Degradation,30,Pulga_Line,5.4,32.8,0.608
INSULATOR_30YO,2017-06-02 20:00:00,34.09,0.0889,101.37,Warning,30,Pulga_Line,8.9,48.6,0.498
INSULATOR_30YO,2017-06-03 00:00:00,31.07,0.0808,96.44,Warning,30,Pulga_Line,3.2,24.7,0.452
INSULATOR_30YO,2017-06-03 04:00:00,44.25,0.1808,128.32,Degradation,30,Pulga_Line,6.0,35.2,0.762
INSULATOR_30YO,2017-06-03 08:00:00,47.1,0.162,122.19,Degradation,30,Pulga_Line,7.0,18.0,0.748
INSULATOR_30YO,2017-06-03 12:00:00,44.9,0.0456,94.81,Degradation,30,Pulga_Line,5.1,10.3,0.516
INSULATOR_30YO,2017-06-03 16:00:00,42.71,0.0771,98.85,Degradation,30,Pulga_Line,3.2,46.9,0.549
INSULATOR_30YO,2017-06-03 20:00:00,34.3,0.064,89.76,Warning,30,Pulga_Line,7.9,38.2,0.443
INSULATOR_30YO,2017-06-04 00:00:00,29.45,0.082,90.95,Warning,30,Pulga_Line,9.8,10.0,0.43
INSULATOR_30YO,2017-06-04 04:00:00,37.45,0.0972,106.79,Degradation,30,Pulga_Line,7.0,44.6,0.548
INSULATOR_30YO,2017-06-04 08:00:00,46.06,0.1331,114.22,Degradation,30,Pulga_Line,7.2,32.2,0.684
INSULATOR_30YO,2017-06-04 12:00:00,44.86,0.0562,100.87,Degradation,30,Pulga_Line,1.7,33.2,0.542
INSULATOR_30YO,2017-06-04 16:00:00,43.94,0.0712,93.41,Degradation,30,Pulga_Line,6.9,40.4,0.541
INSULATOR_30YO,2017-06-04 20:00:00,32.69,0.0607,95.6,Warning,30,Pulga_Line,5.2,29.9,0.436
INSULATOR_30YO,2017-06-05 00:00:00,29.44,0.0539,87.59,Warning,30,Pulga_Line,7.6,28.9,0.385
INSULATOR_30YO,2017-06-05 04:00:00,34.77,0.1192,108.43,Degradation,30,Pulga_Line,4.0,45.5,0.56
INSULATOR_30YO,2017-06-05 08:00:00,47.69,0.113,112.28,Degradation,30,Pulga_Line,6.1,44.2,0.666
INSULATOR_30YO,2017-06-05 12:00:00,43.15,0.0376,98.58,Warning,30,Pulga_Line,5.5,17.4,0.497
INSULATOR_30YO,2017-06-05 16:00:00,42.77,0.0696,96.15,Degradation,30,Pulga_Line,2.8,31.5,0.534
INSULATOR_30YO,2017-06-05 20:00:00,33.73,0.0525,91.69,Warning,30,Pulga_Line,5.1,27.2,0.426
INSULATOR_30YO,2017-06-06 00:00:00,37.74,0.1364,108.8,Degradation,30,Pulga_Line,8.3,19.0,0.609
INSULATOR_30YO,2017-06-06 04:00:00,43.01,0.1434,115.81,Degradation,30,Pulga_Line,4.7,37.9,0.676
INSULATOR_30YO,2017-06-06 08:00:00,44.31,0.1002,104.45,Degradation,30,Pulga_Line,5.5,34.4,0.605
INSULATOR_30YO,2017-06-06 12:00:00,45.03,0.085,105.74,Degradation,30,Pulga_Line,2.3,26.2,0.592
INSULATOR_30YO,2017-06-06 16:00:00,40.09,0.0432,95.72,Warning,30,Pulga_Line,4.8,17.7,0.474
INSULATOR_30YO,2017-06-06 20:00:00,32.24,0.0594,88.98,Warning,30,Pulga_Line,7.0,31.1,0.418
INSULATOR_30YO,2017-06-07 00:00:00,30.2,0.0831,101.94,Warning,30,Pulga_Line,5.4,40.3,0.459
INSULATOR_30YO,2017-06-07 04:00:00,35.03,0.0889,102.46,Degradation,30,Pulga_Line,3.9,34.6,0.508
INSULATOR_30YO,2017-06-07 08:00:00,46.63,0.1263,108.97,Degradation,30,Pulga_Line,9.8,14.6,0.669
INSULATOR_30YO,2017-06-07 12:00:00,50.88,0.1177,116.33,Degradation,30,Pulga_Line,6.0,21.5,0.707
INSULATOR_30YO,2017-06-07 16:00:00,39.31,0.0681,93.88,Warning,30,Pulga_Line,1.6,40.4,0.499
INSULATOR_30YO,2017-06-07 20:00:00,32.11,0.0604,95.21,Warning,30,Pulga_Line,6.8,43.6,0.43
INSULATOR_30YO,2017-06-08 00:00:00,30.98,0.0677,93.15,Warning,30,Pulga_Line,7.0,42.0,0.427
INSULATOR_30YO,2017-06-08 04:00:00,31.63,0.0681,87.3,Warning,30,Pulga_Line,6.3,23.1,0.422
INSULATOR_30YO,2017-06-08 08:00:00,44.26,0.1005,108.5,Degradation,30,Pulga_Line,6.6,24.7,0.613
INSULATOR_30YO,2017-06-08 12:00:00,46.46,0.0921,103.93,Degradation,30,Pulga_Line,3.4,43.3,0.611
INSULATOR_30YO,2017-06-08 16:00:00,40.76,0.0533,97.43,Warning,30,Pulga_Line,7.8,32.0,0.497
INSULATOR_30YO,2017-06-08 20:00:00,30.87,0.07,88.44,Warning,30,Pulga_Line,5.9,39.8,0.42
INSULATOR_30YO,2017-06-09 00:00:00,32.4,0.091,99.45,Warning,30,Pulga_Line,5.0,24.7,0.483
INSULATOR_30YO,2017-06-09 04:00:00,40.92,0.164,123.91,Degradation,30,Pulga_Line,9.6,28.2,0.703
INSULATOR_30YO,2017-06-09 08:00:00,47.13,0.1355,119.91,Degradation,30,Pulga_Line,6.9,35.1,0.707
INSULATOR_30YO,2017-06-09 12:00:00,44.01,0.061,102.93,Degradation,30,Pulga_Line,7.0,25.9,0.545
INSULATOR_30YO,2017-06-09 16:00:00,40.39,0.0454,95.71,Warning,30,Pulga_Line,2.9,48.6,0.48
INSULATOR_30YO,2017-06-09 20:00:00,33.06,0.0546,94.61,Warning,30,Pulga_Line,7.5,24.3,0.429
INSULATOR_30YO,2017-06-10 00:00:00,33.64,0.0958,102.63,Degradation,30,Pulga_Line,4.0,25.1,0.507
INSULATOR_30YO,2017-06-10 04:00:00,35.4,0.1148,107.79,Degradation,30,Pulga_Line,7.2,23.1,0.558
INSULATOR_30YO,2017-06-10 08:00:00,44.63,0.0781,107.07,Degradation,30,Pulga_Line,7.7,42.0,0.582
INSULATOR_30YO,2017-06-10 12:00:00,45.05,0.0686,96.64,Degradation,30,Pulga_Line,5.4,26.1,0.552
INSULATOR_30YO,2017-06-10 16:00:00,41.03,0.0707,99.1,Degradation,30,Pulga_Line,3.9,27.8,0.527
INSULATOR_30YO,2017-06-10 20:00:00,33.28,0.0099,92.97,Warning,30,Pulga_Line,5.1,15.9,0.366
INSULATOR_30YO,2017-06-11 00:00:00,31.34,0.0706,89.35,Warning,30,Pulga_Line,5.1,24.2,0.427
INSULATOR_30YO,2017-06-11 04:00:00,40.25,0.1359,114.81,Degradation,30,Pulga_Line,5.5,36.4,0.641
INSULATOR_30YO,2017-06-11 08:00:00,45.94,0.1243,115.31,Degradation,30,Pulga_Line,5.9,19.3,0.673
INSULATOR_30YO,2017-06-11 12:00:00,47.27,0.0622,94.32,Degradation,30,Pulga_Line,8.5,29.1,0.557
INSULATOR_30YO,2017-06-11 16:00:00,43.65,0.0671,96.18,Degradation,30,Pulga_Line,2.5,25.9,0.538
INSULATOR_30YO,2017-06-11 20:00:00,36.68,0.0722,94.97,Warning,30,Pulga_Line,10.7,20.5,0.484
INSULATOR_30YO,2017-06-12 00:00:00,31.92,0.0693,89.79,Warning,30,Pulga_Line,5.7,31.6,0.431
INSULATOR_30YO,2017-06-12 04:00:00,35.27,0.0565,90.26,Warning,30,Pulga_Line,8.5,28.8,0.442
INSULATOR_30YO,2017-06-12 08:00:00,42.59,0.0939,106.53,Degradation,30,Pulga_Line,5.6,34.6,0.586
INSULATOR_30YO,2017-06-12 12:00:00,46.04,0.0942,110.17,Degradation,30,Pulga_Line,4.7,20.6,0.622
INSULATOR_30YO,2017-06-12 16:00:00,39.72,0.0362,91.14,Warning,30,Pulga_Line,5.1,24.6,0.452
INSULATOR_30YO,2017-06-12 20:00:00,34.4,0.0743,99.88,Warning,30,Pulga_Line,6.3,37.6,0.478
INSULATOR_30YO,2017-06-13 00:00:00,30.87,0.0674,93.63,Warning,30,Pulga_Line,5.3,17.4,0.427
INSULATOR_30YO,2017-06-13 04:00:00,39.53,0.0905,102.73,Degradation,30,Pulga_Line,8.0,28.5,0.549
INSULATOR_30YO,2017-06-13 08:00:00,45.28,0.0946,99.31,Degradation,30,Pulga_Line,8.6,23.1,0.595
INSULATOR_30YO,2017-06-13 12:00:00,44.45,0.0623,99.39,Degradation,30,Pulga_Line,4.8,30.4,0.544
INSULATOR_30YO,2017-06-13 16:00:00,42.48,0.0409,97.33,Warning,30,Pulga_Line,1.6,40.6,0.494
INSULATOR_30YO,2017-06-13 20:00:00,34.17,0.0498,92.63,Warning,30,Pulga_Line,6.3,12.8,0.428
INSULATOR_30YO,2017-06-14 00:00:00,30.49,0.065,91.11,Warning,30,Pulga_Line,6.1,34.2,0.415
INSULATOR_30YO,2017-06-14 04:00:00,35.58,0.0762,95.46,Warning,30,Pulga_Line,4.6,35.8,0.482
INSULATOR_30YO,2017-06-14 08:00:00,42.69,0.0815,97.0,Degradation,30,Pulga_Line,6.9,23.9,0.551
INSULATOR_30YO,2017-06-14 12:00:00,51.15,0.0913,110.32,Degradation,30,Pulga_Line,8.9,30.7,0.661
INSULATOR_30YO,2017-06-14 16:00:00,45.58,0.099,106.54,Degradation,30,Pulga_Line,8.2,37.8,0.618
INSULATOR_30YO,2017-06-14 20:00:00,33.03,0.0528,93.87,Warning,30,Pulga_Line,4.2,23.7,0.425
INSULATOR_30YO,2017-06-15 00:00:00,28.53,0.0803,90.63,Warning,30,Pulga_Line,1.7,36.6,0.419
INSULATOR_30YO,2017-06-15 04:00:00,33.86,0.0862,100.26,Warning,30,Pulga_Line,6.0,19.5,0.491
INSULATOR_30YO,2017-06-15 08:00:00,43.96,0.0924,104.19,Degradation,30,Pulga_Line,5.1,16.6,0.591
INSULATOR_30YO,2017-06-15 12:00:00,51.91,0.1239,115.13,Degradation,30,Pulga_Line,3.4,24.3,0.722
INSULATOR_30YO,2017-06-15 16:00:00,44.41,0.087,106.69,Degradation,30,Pulga_Line,7.6,35.0,0.592
INSULATOR_30YO,2017-06-15 20:00:00,34.41,0.0559,96.58,Warning,30,Pulga_Line,4.2,35.8,0.446
INSULATOR_30YO,2017-06-16 00:00:00,35.06,0.1093,106.28,Degradation,30,Pulga_Line,4.4,26.7,0.544
INSULATOR_30YO,2017-06-16 04:00:00,39.76,0.1318,113.87,Degradation,30,Pulga_Line,4.3,40.2,0.629
INSULATOR_30YO,2017-06-16 08:00:00,44.42,0.0887,104.66,Degradation,30,Pulga_Line,3.7,35.2,0.59
INSULATOR_30YO,2017-06-16 12:00:00,43.91,0.0875,103.96,Degradation,30,Pulga_Line,5.3,31.6,0.583
INSULATOR_30YO,2017-06-16 16:00:00,42.83,0.0783,99.99,Degradation,30,Pulga_Line,4.6,16.4,0.554
INSULATOR_30YO,2017-06-16 20:00:00,39.23,0.0946,100.33,Degradation,30,Pulga_Line,5.2,24.1,0.547
INSULATOR_30YO,2017-06-17 00:00:00,33.69,0.1032,105.7,Degradation,30,Pulga_Line,5.8,19.2,0.523
INSULATOR_30YO,2017-06-17 04:00:00,33.16,0.0658,93.24,Warning,30,Pulga_Line,3.7,21.5,0.443
INSULATOR_30YO,2017-06-17 08:00:00,45.92,0.0995,109.32,Degradation,30,Pulga_Line,6.7,46.3,0.627
INSULATOR_30YO,2017-06-17 12:00:00,49.94,0.1346,124.05,Degradation,30,Pulga_Line,6.8,27.4,0.738
INSULATOR_30YO,2017-06-17 16:00:00,38.52,0.0282,93.11,Warning,30,Pulga_Line,9.2,25.0,0.435
INSULATOR_30YO,2017-06-17 20:00:00,34.42,0.0612,98.84,Warning,30,Pulga_Line,4.3,27.0,0.458
INSULATOR_30YO,2017-06-18 00:00:00,33.95,0.1,104.99,Degradation,30,Pulga_Line,4.9,18.2,0.52
INSULATOR_30YO,2017-06-18 04:00:00,40.03,0.1212,104.82,Degradation,30,Pulga_Line,3.9,33.8,0.599
INSULATOR_30YO,2017-06-18 08:00:00,43.41,0.0924,106.23,Degradation,30,Pulga_Line,6.1,45.6,0.59
INSULATOR_30YO,2017-06-18 12:00:00,45.25,0.0744,98.65,Degradation,30,Pulga_Line,8.5,33.8,0.566
INSULATOR_30YO,2017-06-18 16:00:00,39.52,0.0292,96.33,Warning,30,Pulga_Line,6.3,19.2,0.451
INSULATOR_30YO,2017-06-18 20:00:00,34.96,0.0696,98.62,Warning,30,Pulga_Line,8.1,31.7,0.474
INSULATOR_30YO,2017-06-19 00:00:00,31.33,0.0933,101.8,Warning,30,Pulga_Line,4.7,41.7,0.482
INSULATOR_30YO,2017-06-19 04:00:00,34.73,0.1182,106.13,Degradation,30,Pulga_Line,2.1,47.4,0.554
INSULATOR_30YO,2017-06-19 08:00:00,47.67,0.1137,111.43,Degradation,30,Pulga_Line,5.7,38.1,0.665
INSULATOR_30YO,2017-06-19 12:00:00,45.97,0.0872,103.92,Degradation,30,Pulga_Line,3.8,33.4,0.6
INSULATOR_30YO,2017-06-19 16:00:00,44.33,0.089,100.91,Degradation,30,Pulga_Line,7.1,38.6,0.583
INSULATOR_30YO,2017-06-19 20:00:00,35.84,0.0711,95.84,Warning,30,Pulga_Line,5.8,21.5,0.478
INSULATOR_30YO,2017-06-20 00:00:00,32.74,0.0698,99.31,Warning,30,Pulga_Line,8.2,30.5,0.457
INSULATOR_30YO,2017-06-20 04:00:00,32.28,0.0564,93.55,Warning,30,Pulga_Line,5.5,41.4,0.423
INSULATOR_30YO,2017-06-20 08:00:00,43.83,0.0878,103.61,Degradation,30,Pulga_Line,4.9,30.4,0.582
INSULATOR_30YO,2017-06-20 12:00:00,48.78,0.0904,105.6,Degradation,30,Pulga_Line,8.9,45.1,0.631
INSULATOR_30YO,2017-06-20 16:00:00,45.1,0.0814,99.46,Degradation,30,Pulga_Line,8.0,39.9,0.576
INSULATOR_30YO,2017-06-20 20:00:00,32.76,0.0788,95.02,Warning,30,Pulga_Line,6.2,20.9,0.461
INSULATOR_30YO,2017-06-21 00:00:00,33.66,0.0863,95.72,Warning,30,Pulga_Line,8.2,31.6,0.48
INSULATOR_30YO,2017-06-21 04:00:00,34.75,0.1003,108.54,Degradation,30,Pulga_Line,4.4,29.2,0.534
INSULATOR_30YO,2017-06-21 08:00:00,47.25,0.1157,114.22,Degradation,30,Pulga_Line,9.3,35.5,0.67
INSULATOR_30YO,2017-06-21 12:00:00,46.37,0.0815,105.88,Degradation,30,Pulga_Line,5.9,32.5,0.599
INSULATOR_30YO,2017-06-21 16:00:00,42.02,0.0532,96.37,Degradation,30,Pulga_Line,4.8,46.2,0.505
INSULATOR_30YO,2017-06-21 20:00:00,34.7,0.0527,85.72,Warning,30,Pulga_Line,5.7,22.3,0.423
INSULATOR_30YO,2017-06-22 00:00:00,30.94,0.0758,103.35,Warning,30,Pulga_Line,5.5,31.3,0.458
INSULATOR_30YO,2017-06-22 04:00:00,36.27,0.1104,97.66,Degradation,30,Pulga_Line,3.1,43.5,0.539
INSULATOR_30YO,2017-06-22 08:00:00,52.88,0.1662,127.83,Critical,30,Pulga_Line,7.1,28.6,0.813
INSULATOR_30YO,2017-06-22 12:00:00,46.79,0.0788,100.91,Degradation,30,Pulga_Line,3.1,23.5,0.589
INSULATOR_30YO,2017-06-22 16:00:00,41.78,0.0687,102.65,Degradation,30,Pulga_Line,4.2,21.5,0.537
INSULATOR_30YO,2017-06-22 20:00:00,33.63,0.0681,91.43,Warning,30,Pulga_Line,7.2,15.2,0.447
INSULATOR_30YO,2017-06-23 00:00:00,31.31,0.0773,96.57,Warning,30,Pulga_Line,8.1,14.8,0.45
INSULATOR_30YO,2017-06-23 04:00:00,32.78,0.045,92.25,Warning,30,Pulga_Line,8.6,27.5,0.409
INSULATOR_30YO,2017-06-23 08:00:00,46.97,0.1103,111.64,Degradation,30,Pulga_Line,5.9,39.5,0.655
INSULATOR_30YO,2017-06-23 12:00:00,48.36,0.0987,112.92,Degradation,30,Pulga_Line,4.6,34.1,0.653
INSULATOR_30YO,2017-06-23 16:00:00,39.53,0.0652,93.55,Warning,30,Pulga_Line,5.6,25.9,0.496
INSULATOR_30YO,2017-06-23 20:00:00,33.29,0.0523,89.84,Warning,30,Pulga_Line,7.8,36.0,0.419
INSULATOR_30YO,2017-06-24 00:00:00,28.95,0.0624,97.32,Warning,30,Pulga_Line,2.0,37.1,0.411
INSULATOR_30YO,2017-06-24 04:00:00,40.15,0.1097,107.13,Degradation,30,Pulga_Line,8.4,24.3,0.589
INSULATOR_30YO,2017-06-24 08:00:00,44.6,0.109,106.48,Degradation,30,Pulga_Line,8.8,44.8,0.624
INSULATOR_30YO,2017-06-24 12:00:00,46.46,0.0924,113.44,Degradation,30,Pulga_Line,7.1,28.6,0.629
INSULATOR_30YO,2017-06-24 16:00:00,41.61,0.0801,103.54,Degradation,30,Pulga_Line,4.0,45.8,0.553
INSULATOR_30YO,2017-06-24 20:00:00,31.82,0.0227,89.5,Warning,30,Pulga_Line,6.4,30.5,0.365
INSULATOR_30YO,2017-06-25 00:00:00,31.01,0.0706,94.49,Warning,30,Pulga_Line,8.3,30.4,0.434
INSULATOR_30YO,2017-06-25 04:00:00,34.88,0.0851,99.89,Warning,30,Pulga_Line,8.3,35.3,0.497
INSULATOR_30YO,2017-06-25 08:00:00,41.38,0.0741,102.59,Degradation,30,Pulga_Line,6.6,43.9,0.541
INSULATOR_30YO,2017-06-25 12:00:00,49.58,0.1004,106.51,Degradation,30,Pulga_Line,5.0,18.6,0.653
INSULATOR_30YO,2017-06-25 16:00:00,44.11,0.0609,98.24,Degradation,30,Pulga_Line,3.5,14.3,0.537
INSULATOR_30YO,2017-06-25 20:00:00,33.31,0.071,90.76,Warning,30,Pulga_Line,7.0,36.6,0.447
INSULATOR_30YO,2017-06-26 00:00:00,33.35,0.1061,107.66,Degradation,30,Pulga_Line,6.3,48.1,0.528
INSULATOR_30YO,2017-06-26 04:00:00,39.72,0.1129,106.13,Degradation,30,Pulga_Line,6.0,37.4,0.588
INSULATOR_30YO,2017-06-26 08:00:00,46.81,0.1242,114.25,Degradation,30,Pulga_Line,2.4,24.3,0.678
INSULATOR_30YO,2017-06-26 12:00:00,45.29,0.0776,105.99,Degradation,30,Pulga_Line,5.7,26.2,0.585
INSULATOR_30YO,2017-06-26 16:00:00,40.03,0.0592,95.43,Warning,30,Pulga_Line,7.0,34.3,0.495
INSULATOR_30YO,2017-06-26 20:00:00,35.13,0.0336,90.63,Warning,30,Pulga_Line,6.7,39.6,0.41
INSULATOR_30YO,2017-06-27 00:00:00,37.18,0.1456,114.86,Degradation,30,Pulga_Line,5.3,38.7,0.629
INSULATOR_30YO,2017-06-27 04:00:00,35.27,0.0856,98.98,Warning,30,Pulga_Line,2.8,38.4,0.499
INSULATOR_30YO,2017-06-27 08:00:00,45.71,0.1101,107.68,Degradation,30,Pulga_Line,7.7,13.6,0.637
INSULATOR_30YO,2017-06-27 12:00:00,47.77,0.0904,108.76,Degradation,30,Pulga_Line,2.2,30.6,0.629
INSULATOR_30YO,2017-06-27 16:00:00,40.13,0.0606,97.67,Degradation,30,Pulga_Line,10.8,31.9,0.502
INSULATOR_30YO,2017-06-27 20:00:00,33.6,0.0674,89.18,Warning,30,Pulga_Line,3.1,17.4,0.441
INSULATOR_30YO,2017-06-28 00:00:00,32.03,0.0975,101.65,Warning,30,Pulga_Line,10.4,41.9,0.494
INSULATOR_30YO,2017-06-28 04:00:00,36.33,0.0863,94.97,Degradation,30,Pulga_Line,2.6,41.5,0.501
INSULATOR_30YO,2017-06-28 08:00:00,46.25,0.1206,110.21,Degradation,30,Pulga_Line,4.4,16.8,0.661
INSULATOR_30YO,2017-06-28 12:00:00,44.25,0.0816,98.68,Degradation,30,Pulga_Line,4.1,36.0,0.568
INSULATOR_30YO,2017-06-28 16:00:00,44.32,0.094,106.76,Degradation,30,Pulga_Line,11.1,37.7,0.601
INSULATOR_30YO,2017-06-28 20:00:00,35.95,0.0478,95.0,Warning,30,Pulga_Line,7.4,23.7,0.444
INSULATOR_30YO,2017-06-29 00:00:00,27.14,0.0508,92.97,Warning,30,Pulga_Line,4.5,31.2,0.371
INSULATOR_30YO,2017-06-29 04:00:00,37.82,0.0986,104.67,Degradation,30,Pulga_Line,3.0,27.3,0.549
INSULATOR_30YO,2017-06-29 08:00:00,46.4,0.111,110.22,Degradation,30,Pulga_Line,0.7,32.3,0.649
INSULATOR_30YO,2017-06-29 12:00:00,49.63,0.1197,119.8,Degradation,30,Pulga_Line,2.7,21.0,0.706
INSULATOR_30YO,2017-06-29 16:00:00,42.45,0.0946,102.37,Degradation,30,Pulga_Line,5.5,36.6,0.578
INSULATOR_30YO,2017-06-29 20:00:00,32.51,0.0675,89.67,Warning,30,Pulga_Line,4.2,49.4,0.433
INSULATOR_30YO,2017-06-30 00:00:00,34.4,0.1208,110.58,Degradation,30,Pulga_Line,4.8,21.2,0.563
INSULATOR_30YO,2017-06-30 04:00:00,33.91,0.0925,97.28,Warning,30,Pulga_Line,2.9,47.5,0.494
INSULATOR_30YO,2017-06-30 08:00:00,41.47,0.0909,102.45,Degradation,30,Pulga_Line,5.2,35.2,0.565
INSULATOR_30YO,2017-06-30 12:00:00,44.58,0.0554,97.55,Degradation,30,Pulga_Line,4.3,28.7,0.532
INSULATOR_30YO,2017-06-30 16:00:00,40.74,0.0489,97.1,Warning,30,Pulga_Line,7.4,31.6,0.49
INSULATOR_30YO,2017-06-30 20:00:00,36.19,0.0732,94.8,Warning,30,Pulga_Line,3.8,33.0,0.481
INSULATOR_30YO,2017-07-01 00:00:00,30.33,0.0456,86.73,Warning,30,Pulga_Line,5.6,40.9,0.379
INSULATOR_30YO,2017-07-01 04:00:00,33.6,0.1039,94.14,Degradation,30,Pulga_Line,9.3,18.5,0.501
INSULATOR_30YO,2017-07-01 08:00:00,44.1,0.1169,113.71,Degradation,30,Pulga_Line,5.9,38.4,0.644
INSULATOR_30YO,2017-07-01 12:00:00,48.11,0.0851,105.98,Degradation,30,Pulga_Line,5.7,39.2,0.619
INSULATOR_30YO,2017-07-01 16:00:00,42.83,0.0209,94.82,Warning,30,Pulga_Line,3.4,29.4,0.464
INSULATOR_30YO,2017-07-01 20:00:00,31.33,0.061,91.04,Warning,30,Pulga_Line,8.6,18.2,0.417
INSULATOR_30YO,2017-07-02 00:00:00,30.0,0.0469,92.25,Warning,30,Pulga_Line,5.2,42.8,0.388
INSULATOR_30YO,2017-07-02 04:00:00,36.11,0.12,108.31,Degradation,30,Pulga_Line,5.7,21.4,0.572
INSULATOR_30YO,2017-07-02 08:00:00,45.84,0.0972,108.52,Degradation,30,Pulga_Line,6.1,46.8,0.622
INSULATOR_30YO,2017-07-02 12:00:00,46.57,0.1115,113.71,Degradation,30,Pulga_Line,11.2,15.4,0.657
INSULATOR_30YO,2017-07-02 16:00:00,46.11,0.1255,116.4,Degradation,30,Pulga_Line,6.3,25.1,0.678
INSULATOR_30YO,2017-07-02 20:00:00,35.53,0.0942,97.42,Degradation,30,Pulga_Line,5.1,35.4,0.51
INSULATOR_30YO,2017-07-03 00:00:00,30.67,0.0496,94.0,Warning,30,Pulga_Line,5.0,35.5,0.401
INSULATOR_30YO,2017-07-03 04:00:00,33.0,0.0882,99.18,Warning,30,Pulga_Line,8.4,20.1,0.484
INSULATOR_30YO,2017-07-03 08:00:00,42.49,0.13,110.9,Degradation,30,Pulga_Line,7.5,42.9,0.644
INSULATOR_30YO,2017-07-03 12:00:00,49.63,0.1093,111.9,Degradation,30,Pulga_Line,7.9,35.2,0.676
INSULATOR_30YO,2017-07-03 16:00:00,42.43,0.0785,98.62,Degradation,30,Pulga_Line,8.5,36.4,0.548
